bucket_time_local,confirmed_qr_count,total_pax,total_luggage,avg_pax_per_signal,arriving_flights,total_pax_est,delay_avg_min,avg_taxis_at_curb,avg_active_lanes,avg_lane_capacity,rain_mm,wind_kmh,temp_c,hour_of_day,day_of_week,is_weekend,avg_wait_min,is_pwt_breach,wait_lag1,wait_lag4,wait_lag96
2025-12-05 08:45:00,11.0,22.0,14.0,2.0,4.0,1150.0,1.0,57.0,5.0,60.0,0.0,8.225670101627085,33.07253130373415,8,4,0,24.58,0,21.85,62.49,26.38
2025-12-05 09:00:00,25.0,46.0,43.0,1.84,3.0,670.0,0.0,72.0,5.0,40.0,0.0,13.847986167347509,33.16836039435353,9,4,0,57.48,1,24.58,65.54,22.81
2025-12-05 09:15:00,23.0,41.0,42.0,1.7826086956521738,5.0,1420.0,0.0,54.0,5.0,35.0,0.0,13.847986167347509,33.16836039435353,9,4,0,45.47,1,57.48,37.99,33.92
2025-12-05 09:30:00,32.0,65.0,76.0,2.03125,3.0,670.0,0.0,57.0,5.0,40.0,0.0,13.847986167347509,33.16836039435353,9,4,0,39.16,1,45.47,21.85,37.28
2025-12-05 09:45:00,17.0,29.0,26.0,1.7058823529411764,4.0,1100.0,2.25,53.0,5.0,40.0,0.0,13.847986167347509,33.16836039435353,9,4,0,21.94,0,39.16,24.58,52.96
2025-12-05 10:00:00,17.0,35.0,25.0,2.0588235294117645,5.0,1280.0,0.0,50.0,4.0,36.0,0.0,25.0211448464782,30.113310710310977,10,4,0,21.16,0,21.94,57.48,21.74
2025-12-05 10:15:00,25.0,51.0,48.0,2.04,0.0,0.0,0.0,25.0,4.0,28.0,0.0,25.0211448464782,30.113310710310977,10,4,0,66.53,1,21.16,45.47,13.57
2025-12-05 10:30:00,23.0,55.0,31.0,2.391304347826087,4.0,880.0,1.25,52.0,4.0,36.0,0.0,25.0211448464782,30.113310710310977,10,4,0,26.05,0,66.53,39.16,34.87
2025-12-05 10:45:00,14.0,21.0,29.0,1.5,2.0,480.0,0.0,73.0,4.0,32.0,0.0,25.0211448464782,30.113310710310977,10,4,0,31.06,1,26.05,21.94,46.61
2025-12-05 11:00:00,11.0,21.0,8.0,1.9090909090909092,4.0,880.0,0.0,46.0,0.0,33.0,0.0,7.849308781209561,31.846608422158727,11,4,0,30.41,1,31.06,21.16,41.0
2025-12-05 11:15:00,15.0,34.0,26.0,2.2666666666666666,2.0,400.0,4.5,41.0,3.0,27.0,0.0,7.849308781209561,31.846608422158727,11,4,0,44.95,1,30.41,66.53,49.03
2025-12-05 11:30:00,12.0,23.0,18.0,1.9166666666666667,2.0,320.0,0.0,59.0,3.0,15.0,0.0,7.849308781209561,31.846608422158727,11,4,0,35.64,1,44.95,26.05,49.51
2025-12-05 11:45:00,3.0,9.0,5.0,3.0,2.0,510.0,0.0,41.0,3.0,30.0,0.0,7.849308781209561,31.846608422158727,11,4,0,13.73,0,35.64,31.06,17.21
2025-12-05 12:00:00,10.0,13.0,18.0,1.3,2.0,510.0,4.5,36.0,4.0,36.0,0.0,19.723798057261487,29.80717147838564,12,4,0,18.24,0,13.73,30.41,34.45
2025-12-05 12:15:00,20.0,39.0,34.0,1.95,3.0,640.0,0.0,62.0,4.0,28.0,0.0,19.723798057261487,29.80717147838564,12,4,0,33.3,1,18.24,44.95,38.89
2025-12-05 12:30:00,12.0,30.0,24.0,2.5,4.0,960.0,1.5,51.0,4.0,36.0,0.0,19.723798057261487,29.80717147838564,12,4,0,34.85,1,33.3,35.64,27.38
2025-12-05 12:45:00,12.0,23.0,15.0,1.9166666666666667,2.0,480.0,0.0,37.0,4.0,28.0,0.0,19.723798057261487,29.80717147838564,12,4,0,58.25,1,34.85,13.73,29.47
2025-12-05 13:00:00,18.0,31.0,32.0,1.7222222222222223,3.0,640.0,0.0,48.0,4.0,28.0,0.0,14.17312369379623,33.966078590107784,13,4,0,27.62,0,58.25,18.24,15.24
2025-12-05 13:15:00,10.0,30.0,18.0,3.0,5.0,1280.0,0.0,61.0,4.0,40.0,0.0,14.17312369379623,33.966078590107784,13,4,0,28.08,0,27.62,33.3,11.72
2025-12-05 13:30:00,16.0,28.0,18.0,1.75,2.0,400.0,1.0,42.0,4.0,32.0,0.0,14.17312369379623,33.966078590107784,13,4,0,25.37,0,28.08,34.85,22.18
2025-12-05 13:45:00,12.0,19.0,17.0,1.5833333333333333,4.0,960.0,0.0,49.0,4.0,32.0,0.0,14.17312369379623,33.966078590107784,13,4,0,37.73,1,25.37,58.25,15.29
2025-12-05 14:00:00,17.0,32.0,29.0,1.8823529411764706,3.0,480.0,0.0,51.0,3.0,15.0,0.0,5.835610807548138,31.92357233059038,14,4,0,48.01,1,37.73,27.62,34.31
2025-12-05 14:15:00,16.0,39.0,27.0,2.4375,4.0,960.0,0.0,36.0,3.0,21.0,0.0,5.835610807548138,31.92357233059038,14,4,0,25.8,0,48.01,28.08,34.27
2025-12-05 14:30:00,17.0,28.0,30.0,1.6470588235294117,5.0,1230.0,0.0,48.0,3.0,24.0,0.0,5.835610807548138,31.92357233059038,14,4,0,34.04,1,25.8,25.37,15.59
2025-12-05 14:45:00,20.0,47.0,35.0,2.35,2.0,400.0,0.0,48.0,3.0,24.0,0.0,5.835610807548138,31.92357233059038,14,4,0,40.77,1,34.04,37.73,87.07
2025-12-05 15:00:00,15.0,33.0,20.0,2.2,5.0,1470.0,0.2,50.0,3.0,27.0,0.0,11.299484532006076,31.723481863748347,15,4,0,30.92,1,40.77,48.01,22.49
2025-12-05 15:15:00,27.0,61.0,54.0,2.259259259259259,0.0,0.0,0.0,56.0,4.0,32.0,0.0,11.299484532006076,31.723481863748347,15,4,0,19.85,0,30.92,25.8,29.52
2025-12-05 15:30:00,17.0,32.0,28.0,1.8823529411764706,2.0,560.0,0.0,49.0,4.0,32.0,0.0,11.299484532006076,31.723481863748347,15,4,0,25.04,0,19.85,34.04,54.69
2025-12-05 15:45:00,13.0,25.0,22.0,1.9230769230769231,4.0,960.0,3.5,37.0,4.0,36.0,0.0,11.299484532006076,31.723481863748347,15,4,0,21.33,0,25.04,40.77,84.05
2025-12-05 16:00:00,14.0,23.0,19.0,1.6428571428571428,3.0,860.0,0.0,70.0,5.0,40.0,0.0,17.54892145291844,31.897455314198563,16,4,0,40.12,1,21.33,30.92,52.57
2025-12-05 16:15:00,33.0,56.0,42.0,1.696969696969697,3.0,720.0,1.3333333333333333,57.0,5.0,35.0,0.0,17.54892145291844,31.897455314198563,16,4,0,36.89,1,40.12,19.85,18.67
2025-12-05 16:30:00,20.0,41.0,28.0,2.05,7.0,1550.0,0.2857142857142857,62.0,5.0,45.0,0.0,17.54892145291844,31.897455314198563,16,4,0,28.27,0,36.89,25.04,66.58
2025-12-05 16:45:00,21.0,38.0,28.0,1.8095238095238095,4.0,860.0,0.0,54.0,5.0,40.0,0.0,17.54892145291844,31.897455314198563,16,4,0,31.01,1,28.27,21.33,21.65
2025-12-05 17:00:00,13.0,25.0,20.0,1.9230769230769231,4.0,1100.0,0.0,63.0,4.0,40.0,1.7438165525268758,18.809935945359207,31.07337845397727,17,4,0,41.16,1,31.01,40.12,26.74
2025-12-05 17:15:00,19.0,46.0,26.0,2.4210526315789473,0.0,0.0,0.0,60.0,5.0,50.0,1.7438165525268758,18.809935945359207,31.07337845397727,17,4,0,25.38,0,41.16,36.89,25.46
2025-12-05 17:30:00,14.0,29.0,17.0,2.0714285714285716,3.0,640.0,0.0,63.0,5.0,60.0,1.7438165525268758,18.809935945359207,31.07337845397727,17,4,0,39.31,1,25.38,28.27,31.48
2025-12-05 17:45:00,8.0,15.0,15.0,1.875,3.0,720.0,0.3333333333333333,32.0,4.0,36.0,1.7438165525268758,18.809935945359207,31.07337845397727,17,4,0,35.81,1,39.31,31.01,30.96
2025-12-05 18:00:00,13.0,26.0,26.0,2.0,5.0,1210.0,0.0,48.0,0.0,36.0,0.0,17.74950119711855,32.00268210878975,18,4,0,17.53,0,35.81,41.16,62.43
2025-12-05 18:15:00,23.0,38.0,54.0,1.6521739130434783,4.0,960.0,0.0,71.0,5.0,30.0,0.0,17.74950119711855,32.00268210878975,18,4,0,35.83,1,17.53,25.38,46.19
2025-12-05 18:30:00,22.0,45.0,28.0,2.0454545454545454,1.0,350.0,0.0,43.0,5.0,30.0,0.0,17.74950119711855,32.00268210878975,18,4,0,39.54,1,35.83,39.31,39.11
2025-12-05 18:45:00,20.0,41.0,34.0,2.05,4.0,880.0,0.0,42.0,5.0,45.0,0.0,17.74950119711855,32.00268210878975,18,4,0,30.03,1,39.54,35.81,30.08
2025-12-05 19:00:00,10.0,14.0,17.0,1.4,1.0,240.0,0.0,34.0,3.0,27.0,0.0,9.24544635156384,32.07333780863797,19,4,0,32.64,1,30.03,17.53,16.38
2025-12-05 19:15:00,7.0,18.0,11.0,2.5714285714285716,2.0,480.0,0.0,40.0,3.0,24.0,0.0,9.24544635156384,32.07333780863797,19,4,0,32.69,1,32.64,35.83,27.83
2025-12-05 19:30:00,14.0,35.0,22.0,2.5,4.0,990.0,0.75,40.0,3.0,21.0,0.0,9.24544635156384,32.07333780863797,19,4,0,20.15,0,32.69,39.54,30.25
2025-12-05 19:45:00,23.0,47.0,38.0,2.0434782608695654,2.0,400.0,2.0,41.0,3.0,27.0,0.0,9.24544635156384,32.07333780863797,19,4,0,38.66,1,20.15,30.03,29.74
2025-12-05 20:00:00,8.0,21.0,10.0,2.625,1.0,240.0,0.0,32.0,2.0,14.0,0.0,9.041516682798449,30.360815505207373,20,4,0,58.68,1,38.66,32.64,56.97
2025-12-05 20:15:00,6.0,16.0,9.0,2.6666666666666665,1.0,160.0,2.0,49.0,3.0,36.0,0.0,9.041516682798449,30.360815505207373,20,4,0,24.64,0,58.68,32.69,69.29
2025-12-05 20:30:00,3.0,9.0,8.0,3.0,0.0,0.0,0.0,38.0,2.0,12.0,0.0,9.041516682798449,30.360815505207373,20,4,0,27.1,0,24.64,20.15,38.63
2025-12-05 20:45:00,2.0,4.0,2.0,2.0,0.0,0.0,0.0,33.0,2.0,16.0,0.0,9.041516682798449,30.360815505207373,20,4,0,28.1,0,27.1,38.66,26.7
2025-12-05 21:00:00,1.0,1.0,1.0,1.0,2.0,480.0,0.0,53.0,2.0,10.0,0.0,14.94664153646187,28.535039692084226,21,4,0,20.3,0,28.1,58.68,21.24
2025-12-05 21:15:00,4.0,5.0,8.0,1.25,0.0,0.0,0.0,35.0,3.0,21.0,0.0,14.94664153646187,28.535039692084226,21,4,0,15.79,0,20.3,24.64,34.98
2025-12-05 21:30:00,13.0,22.0,21.0,1.6923076923076923,3.0,720.0,0.0,35.0,2.0,14.0,0.0,14.94664153646187,28.535039692084226,21,4,0,25.17,0,15.79,27.1,32.78
2025-12-05 21:45:00,7.0,10.0,13.0,1.4285714285714286,1.0,240.0,0.0,17.0,2.0,16.0,0.0,14.94664153646187,28.535039692084226,21,4,0,25.59,0,25.17,28.1,42.55
2025-12-05 22:00:00,7.0,19.0,18.0,2.7142857142857144,3.0,750.0,0.6666666666666666,37.0,4.0,28.0,1.3772234846486902,19.26992885591438,27.70619242918437,22,4,0,19.48,0,25.59,20.3,30.76
2025-12-05 22:15:00,18.0,30.0,28.0,1.6666666666666667,5.0,1310.0,0.0,32.0,4.0,24.0,1.3772234846486902,19.26992885591438,27.70619242918437,22,4,0,43.77,1,19.48,15.79,44.66
2025-12-05 22:30:00,24.0,61.0,33.0,2.5416666666666665,3.0,720.0,2.0,34.0,5.0,30.0,1.3772234846486902,19.26992885591438,27.70619242918437,22,4,0,39.23,1,43.77,25.17,31.91
2025-12-05 22:45:00,23.0,51.0,34.0,2.217391304347826,6.0,1420.0,0.16666666666666666,45.0,4.0,20.0,1.3772234846486902,19.26992885591438,27.70619242918437,22,4,0,48.77,1,39.23,25.59,70.47
2025-12-05 23:00:00,26.0,56.0,47.0,2.1538461538461537,9.0,2110.0,0.7777777777777778,62.0,7.0,35.0,0.0,22.099123024913244,29.013643819302867,23,4,0,32.47,1,48.77,19.48,41.15
2025-12-05 23:15:00,31.0,49.0,45.0,1.5806451612903225,7.0,1550.0,0.7142857142857143,87.0,7.0,56.0,0.0,22.099123024913244,29.013643819302867,23,4,0,42.73,1,32.47,43.77,70.35
2025-12-05 23:30:00,45.0,72.0,68.0,1.6,12.0,3050.0,0.75,71.0,7.0,42.0,0.0,22.099123024913244,29.013643819302867,23,4,0,73.03,1,42.73,39.23,44.3
2025-12-05 23:45:00,50.0,95.0,82.0,1.9,7.0,1580.0,0.7142857142857143,68.0,7.0,49.0,0.0,22.099123024913244,29.013643819302867,23,4,0,56.65,1,73.03,48.77,76.9
2025-12-06 00:00:00,52.0,110.0,78.0,2.1153846153846154,13.0,3260.0,0.07692307692307693,40.0,5.0,20.0,1.1378597034805065,12.184416694222168,24.38657765065898,0,5,1,62.22,1,56.65,32.47,90.0
2025-12-06 00:15:00,58.0,125.0,99.0,2.1551724137931036,15.0,3630.0,0.5333333333333333,50.0,5.0,25.0,1.1378597034805065,12.184416694222168,24.38657765065898,0,5,1,90.0,1,62.22,42.73,74.78
2025-12-06 00:30:00,73.0,131.0,129.0,1.7945205479452055,15.0,3840.0,0.26666666666666666,40.0,5.0,25.0,1.1378597034805065,12.184416694222168,24.38657765065898,0,5,1,78.86,1,90.0,73.03,46.21
2025-12-06 00:45:00,102.0,202.0,145.0,1.9803921568627452,15.0,3800.0,0.06666666666666667,35.0,0.0,20.0,1.1378597034805065,12.184416694222168,24.38657765065898,0,5,1,58.11,1,78.86,56.65,52.59
2025-12-06 01:00:00,87.0,173.0,156.0,1.9885057471264367,9.0,2030.0,1.0,42.0,5.0,25.0,3.5117614171719143,12.471904444658437,27.26671353871274,1,5,1,59.54,1,58.11,62.22,90.0
2025-12-06 01:15:00,52.0,96.0,78.0,1.8461538461538463,4.0,910.0,1.5,39.0,5.0,20.0,3.5117614171719143,12.471904444658437,27.26671353871274,1,5,1,76.06,1,59.54,90.0,55.03
2025-12-06 01:30:00,34.0,60.0,52.0,1.7647058823529411,10.0,2220.0,0.4,39.0,5.0,30.0,3.5117614171719143,12.471904444658437,27.26671353871274,1,5,1,63.01,1,76.06,78.86,70.73
2025-12-06 01:45:00,37.0,65.0,65.0,1.7567567567567568,5.0,1260.0,0.0,25.0,5.0,20.0,3.5117614171719143,12.471904444658437,27.26671353871274,1,5,1,59.58,1,63.01,58.11,81.44
2025-12-06 02:00:00,36.0,70.0,66.0,1.9444444444444444,6.0,1420.0,0.3333333333333333,28.0,3.0,15.0,3.5117614171719143,21.35696774174402,27.345334391019072,2,5,1,63.31,1,59.58,59.54,68.18
2025-12-06 02:15:00,32.0,59.0,44.0,1.84375,0.0,0.0,0.0,35.0,3.0,12.0,3.5117614171719143,21.35696774174402,27.345334391019072,2,5,1,69.84,1,63.31,76.06,45.76
2025-12-06 02:30:00,12.0,18.0,14.0,1.5,2.0,560.0,0.0,45.0,3.0,18.0,3.5117614171719143,21.35696774174402,27.345334391019072,2,5,1,65.28,1,69.84,63.01,53.14
2025-12-06 02:45:00,11.0,30.0,18.0,2.727272727272727,7.0,1710.0,1.4285714285714286,23.0,3.0,18.0,3.5117614171719143,21.35696774174402,27.345334391019072,2,5,1,46.65,1,65.28,59.58,24.25
2025-12-06 03:00:00,31.0,61.0,54.0,1.967741935483871,0.0,0.0,0.0,19.0,2.0,12.0,0.0,14.248355281501322,27.89422351790189,3,5,1,64.87,1,46.65,63.31,56.15
2025-12-06 03:15:00,16.0,27.0,23.0,1.6875,2.0,480.0,0.0,32.0,2.0,8.0,0.0,14.248355281501322,27.89422351790189,3,5,1,65.27,1,64.87,69.84,43.2
2025-12-06 03:30:00,6.0,13.0,8.0,2.1666666666666665,0.0,0.0,0.0,24.0,2.0,10.0,0.0,14.248355281501322,27.89422351790189,3,5,1,57.73,1,65.27,65.28,60.53
2025-12-06 03:45:00,3.0,7.0,2.0,2.3333333333333335,1.0,160.0,3.0,24.0,2.0,16.0,0.0,14.248355281501322,27.89422351790189,3,5,1,23.76,0,57.73,46.65,49.17
2025-12-06 04:00:00,5.0,15.0,9.0,3.0,3.0,860.0,0.0,19.0,2.0,10.0,0.0,11.47491574816332,28.14310851826185,4,5,1,63.75,1,23.76,64.87,16.97
2025-12-06 04:15:00,16.0,40.0,27.0,2.5,4.0,1040.0,1.0,28.0,2.0,8.0,0.0,11.47491574816332,28.14310851826185,4,5,1,36.84,1,63.75,65.27,13.22
2025-12-06 04:30:00,16.0,32.0,33.0,2.0,0.0,0.0,0.0,18.0,2.0,14.0,0.0,11.47491574816332,28.14310851826185,4,5,1,90.0,1,36.84,57.73,35.77
2025-12-06 04:45:00,12.0,22.0,13.0,1.8333333333333333,4.0,1070.0,0.0,24.0,2.0,8.0,0.0,11.47491574816332,28.14310851826185,4,5,1,90.0,1,90.0,23.76,37.88
2025-12-06 05:00:00,12.0,26.0,14.0,2.1666666666666665,8.0,2140.0,0.25,63.0,5.0,30.0,0.0,14.326752980488816,28.143561748418588,5,5,1,44.74,1,90.0,63.75,16.7
2025-12-06 05:15:00,43.0,86.0,69.0,2.0,7.0,1770.0,1.1428571428571428,44.0,5.0,20.0,0.0,14.326752980488816,28.143561748418588,5,5,1,88.47,1,44.74,36.84,15.11
2025-12-06 05:30:00,54.0,106.0,96.0,1.962962962962963,14.0,3130.0,0.21428571428571427,60.0,5.0,30.0,0.0,14.326752980488816,28.143561748418588,5,5,1,80.93,1,88.47,90.0,54.18
2025-12-06 05:45:00,50.0,101.0,71.0,2.02,11.0,2430.0,2.090909090909091,54.0,5.0,20.0,0.0,14.326752980488816,28.143561748418588,5,5,1,52.57,1,80.93,90.0,67.13
2025-12-06 06:00:00,62.0,120.0,115.0,1.935483870967742,9.0,1760.0,0.8888888888888888,34.0,5.0,25.0,0.0,9.703834289517893,31.128975886945245,6,5,1,78.39,1,52.57,44.74,60.98
2025-12-06 06:15:00,46.0,91.0,70.0,1.9782608695652173,14.0,2910.0,0.7142857142857143,53.0,5.0,20.0,0.0,9.703834289517893,31.128975886945245,6,5,1,65.55,1,78.39,88.47,69.96
2025-12-06 06:30:00,55.0,93.0,79.0,1.690909090909091,21.0,5400.0,0.5714285714285714,59.0,5.0,25.0,0.0,9.703834289517893,31.128975886945245,6,5,1,58.15,1,65.55,80.93,88.05
2025-12-06 06:45:00,85.0,174.0,157.0,2.0470588235294116,16.0,3690.0,0.3125,46.0,6.0,36.0,0.0,9.703834289517893,31.128975886945245,6,5,1,72.69,1,58.15,52.57,80.99
2025-12-06 07:00:00,105.0,199.0,172.0,1.8952380952380952,13.0,3420.0,0.38461538461538464,60.0,7.0,42.0,0.0,17.801609376749287,31.176330063515927,7,5,1,46.99,1,72.69,78.39,73.23
2025-12-06 07:15:00,74.0,146.0,119.0,1.972972972972973,10.0,2460.0,0.8,56.0,6.0,36.0,0.0,17.801609376749287,31.176330063515927,7,5,1,59.06,1,46.99,65.55,73.43
2025-12-06 07:30:00,62.0,119.0,100.0,1.9193548387096775,11.0,2860.0,0.5454545454545454,67.0,7.0,42.0,0.0,17.801609376749287,31.176330063515927,7,5,1,64.97,1,59.06,58.15,72.08
2025-12-06 07:45:00,55.0,103.0,95.0,1.8727272727272728,12.0,2910.0,0.16666666666666666,59.0,7.0,42.0,0.0,17.801609376749287,31.176330063515927,7,5,1,76.34,1,64.97,72.69,62.49
2025-12-06 08:00:00,62.0,101.0,112.0,1.6290322580645162,4.0,960.0,0.0,43.0,4.0,32.0,0.0,14.80890956300629,31.80066660130744,8,5,1,78.69,1,76.34,46.99,65.54
2025-12-06 08:15:00,32.0,68.0,58.0,2.125,6.0,1680.0,1.6666666666666667,40.0,4.0,40.0,0.0,14.80890956300629,31.80066660130744,8,5,1,90.0,1,78.69,59.06,37.99
2025-12-06 08:30:00,36.0,66.0,48.0,1.8333333333333333,1.0,270.0,0.0,50.0,4.0,36.0,0.0,14.80890956300629,31.80066660130744,8,5,1,47.35,1,90.0,64.97,21.85
2025-12-06 08:45:00,18.0,41.0,33.0,2.2777777777777777,1.0,160.0,0.0,49.0,4.0,28.0,0.0,14.80890956300629,31.80066660130744,8,5,1,43.72,1,47.35,76.34,24.58
2025-12-06 09:00:00,7.0,16.0,7.0,2.2857142857142856,3.0,670.0,0.6666666666666666,66.0,0.0,36.0,0.0,16.086975653669587,32.50557164702486,9,5,1,13.8,0,43.72,78.69,57.48
2025-12-06 09:15:00,5.0,13.0,7.0,2.6,4.0,800.0,0.5,55.0,4.0,36.0,0.0,16.086975653669587,32.50557164702486,9,5,1,30.56,1,13.8,90.0,45.47
2025-12-06 09:30:00,14.0,27.0,21.0,1.9285714285714286,3.0,670.0,2.3333333333333335,51.0,4.0,36.0,0.0,16.086975653669587,32.50557164702486,9,5,1,35.53,1,30.56,47.35,39.16
2025-12-06 09:45:00,17.0,35.0,32.0,2.0588235294117645,0.0,0.0,0.0,61.0,4.0,24.0,0.0,16.086975653669587,32.50557164702486,9,5,1,32.82,1,35.53,43.72,21.94
2025-12-06 10:00:00,8.0,17.0,11.0,2.125,2.0,590.0,2.5,39.0,4.0,40.0,0.0,16.086975653669587,29.859596454434225,10,5,1,15.72,0,32.82,13.8,21.16
2025-12-06 10:15:00,16.0,30.0,18.0,1.875,4.0,1260.0,1.0,46.0,4.0,36.0,0.0,16.086975653669587,29.859596454434225,10,5,1,22.87,0,15.72,30.56,66.53
2025-12-06 10:30:00,26.0,52.0,41.0,2.0,4.0,800.0,0.25,59.0,4.0,40.0,0.0,16.086975653669587,29.859596454434225,10,5,1,31.38,1,22.87,35.53,26.05
2025-12-06 10:45:00,21.0,45.0,36.0,2.142857142857143,4.0,880.0,0.5,46.0,4.0,32.0,0.0,16.086975653669587,29.859596454434225,10,5,1,55.29,1,31.38,32.82,31.06
2025-12-06 11:00:00,17.0,32.0,24.0,1.8823529411764706,3.0,480.0,0.0,42.0,5.0,45.0,1.3222759630759149,16.977454488196287,30.438189438366795,11,5,1,46.14,1,55.29,15.72,30.41
2025-12-06 11:15:00,7.0,12.0,10.0,1.7142857142857142,3.0,720.0,0.0,54.0,5.0,40.0,1.3222759630759149,16.977454488196287,30.438189438366795,11,5,1,44.48,1,46.14,22.87,44.95
2025-12-06 11:30:00,12.0,18.0,16.0,1.5,4.0,910.0,0.0,56.0,5.0,25.0,1.3222759630759149,16.977454488196287,30.438189438366795,11,5,1,53.15,1,44.48,31.38,35.64
2025-12-06 11:45:00,21.0,38.0,44.0,1.8095238095238095,2.0,510.0,0.0,63.0,5.0,50.0,1.3222759630759149,16.977454488196287,30.438189438366795,11,5,1,20.67,0,53.15,55.29,13.73
2025-12-06 12:00:00,10.0,21.0,16.0,2.1,1.0,160.0,0.0,58.0,3.0,36.0,0.0,13.33915322177814,31.63010213769172,12,5,1,26.73,0,20.67,46.14,18.24
2025-12-06 12:15:00,10.0,16.0,18.0,1.6,2.0,640.0,0.0,60.0,4.0,36.0,0.0,13.33915322177814,31.63010213769172,12,5,1,22.45,0,26.73,44.48,33.3
2025-12-06 12:30:00,16.0,28.0,23.0,1.75,2.0,400.0,0.0,55.0,4.0,28.0,0.0,13.33915322177814,31.63010213769172,12,5,1,25.31,0,22.45,53.15,34.85
2025-12-06 12:45:00,15.0,32.0,19.0,2.1333333333333333,5.0,1150.0,0.8,37.0,4.0,24.0,0.0,13.33915322177814,31.63010213769172,12,5,1,42.26,1,25.31,20.67,58.25
2025-12-06 13:00:00,11.0,27.0,25.0,2.4545454545454546,3.0,720.0,1.6666666666666667,45.0,6.0,72.0,0.8693193678032038,10.105814785897827,33.68188563939059,13,5,1,30.04,1,42.26,26.73,27.62
2025-12-06 13:15:00,19.0,37.0,24.0,1.9473684210526316,6.0,1390.0,2.3333333333333335,40.0,6.0,48.0,0.8693193678032038,10.105814785897827,33.68188563939059,13,5,1,36.21,1,30.04,22.45,28.08
2025-12-06 13:30:00,22.0,43.0,31.0,1.9545454545454546,4.0,910.0,0.25,52.0,5.0,40.0,0.8693193678032038,10.105814785897827,33.68188563939059,13,5,1,47.95,1,36.21,25.31,25.37
2025-12-06 13:45:00,17.0,34.0,32.0,2.0,3.0,560.0,3.0,58.0,5.0,40.0,0.8693193678032038,10.105814785897827,33.68188563939059,13,5,1,49.89,1,47.95,42.26,37.73
2025-12-06 14:00:00,9.0,19.0,17.0,2.111111111111111,4.0,960.0,0.0,31.0,3.0,18.0,0.0,11.534275721229257,33.3987463245796,14,5,1,74.41,1,49.89,30.04,48.01
2025-12-06 14:15:00,25.0,44.0,49.0,1.76,3.0,670.0,0.3333333333333333,45.0,3.0,21.0,0.0,11.534275721229257,33.3987463245796,14,5,1,39.32,1,74.41,36.21,25.8
2025-12-06 14:30:00,17.0,33.0,29.0,1.9411764705882353,2.0,480.0,0.0,34.0,3.0,15.0,0.0,11.534275721229257,33.3987463245796,14,5,1,73.53,1,39.32,47.95,34.04
2025-12-06 14:45:00,14.0,32.0,26.0,2.2857142857142856,3.0,640.0,2.3333333333333335,40.0,3.0,21.0,0.0,11.534275721229257,33.3987463245796,14,5,1,80.09,1,73.53,49.89,40.77
2025-12-06 15:00:00,19.0,32.0,33.0,1.6842105263157894,3.0,670.0,0.0,48.0,4.0,28.0,4.271043634568618,19.730150720710327,30.10073132727737,15,5,1,38.47,1,80.09,74.41,30.92
2025-12-06 15:15:00,13.0,28.0,22.0,2.1538461538461537,2.0,480.0,0.0,61.0,4.0,28.0,4.271043634568618,19.730150720710327,30.10073132727737,15,5,1,26.47,0,38.47,39.32,19.85
2025-12-06 15:30:00,9.0,18.0,13.0,2.0,3.0,670.0,0.0,41.0,4.0,36.0,4.271043634568618,19.730150720710327,30.10073132727737,15,5,1,20.87,0,26.47,73.53,25.04
2025-12-06 15:45:00,12.0,26.0,21.0,2.1666666666666665,2.0,400.0,0.0,47.0,4.0,36.0,4.271043634568618,19.730150720710327,30.10073132727737,15,5,1,21.53,0,20.87,80.09,21.33
2025-12-06 16:00:00,13.0,26.0,28.0,2.0,1.0,320.0,0.0,62.0,5.0,40.0,4.271043634568618,21.79394592248447,28.74516946246192,16,5,1,25.85,0,21.53,38.47,40.12
2025-12-06 16:15:00,7.0,17.0,12.0,2.4285714285714284,3.0,750.0,2.0,68.0,5.0,35.0,4.271043634568618,21.79394592248447,28.74516946246192,16,5,1,26.53,0,25.85,26.47,36.89
2025-12-06 16:30:00,13.0,21.0,17.0,1.6153846153846154,4.0,960.0,1.75,44.0,5.0,40.0,4.271043634568618,21.79394592248447,28.74516946246192,16,5,1,35.5,1,26.53,20.87,28.27
2025-12-06 16:45:00,22.0,56.0,38.0,2.5454545454545454,5.0,1420.0,0.0,53.0,5.0,45.0,4.271043634568618,21.79394592248447,28.74516946246192,16,5,1,16.18,0,35.5,21.53,31.01
2025-12-06 17:00:00,41.0,78.0,62.0,1.9024390243902438,5.0,1310.0,1.4,45.0,4.0,44.0,0.0,22.148210655563997,30.829183948886445,17,5,1,36.85,1,16.18,25.85,41.16
2025-12-06 17:15:00,27.0,48.0,57.0,1.7777777777777777,0.0,0.0,0.0,45.0,4.0,36.0,0.0,22.148210655563997,30.829183948886445,17,5,1,69.55,1,36.85,26.53,25.38
2025-12-06 17:30:00,19.0,32.0,25.0,1.6842105263157894,5.0,1340.0,0.6,50.0,4.0,28.0,0.0,22.148210655563997,30.829183948886445,17,5,1,25.05,0,69.55,35.5,39.31
2025-12-06 17:45:00,16.0,35.0,21.0,2.1875,1.0,160.0,0.0,73.0,4.0,36.0,0.0,22.148210655563997,30.829183948886445,17,5,1,25.63,0,25.05,16.18,35.81
2025-12-06 18:00:00,15.0,32.0,26.0,2.1333333333333333,5.0,1150.0,1.4,35.0,5.0,55.0,0.0,12.78650626087359,28.097981691870704,18,5,1,37.34,1,25.63,36.85,17.53
